EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Eurostar Limited,64209,32.8,25.3,85.6,45.1,63.4,57.8,27.2,72.9,21.1,78.3,89.1,28.5,60.2,48.5,1000-1999,2024-07-21 16:12:34
Kier Group Limited,64209,39.6,33.4,91.8,55.6,69.4,60.2,30.1,70.5,26.3,80.2,92.1,29.8,65.3,52.1,500-999,2024-08-11 11:45:12
Royal Bank of Scotland Group plc,64209,28.5,21.9,78.1,35.9,61.1,46.9,24.5,68.3,20.8,75.6,86.5,26.3,58.2,43.9,2000-4999,2024-09-02 13:01:19
Centrica plc,64209,36.1,29.5,88.3,51.4,67.8,56.3,29.9,71.2,25.6,79.5,90.9,27.3,62.9,49.5,5000-9999,2024-09-28 14:43:02
BT Group plc,64209,40.8,34.9,92.1,60.2,72.1,58.5,31.4,72.1,27.8,81.3,94.5,29.5,66.2,54.1,1000-1999,2024-10-13 18:05:41
British Gas Services Limited,64209,38.5,32.1,89.5,54.8,70.3,57.1,30.5,70.9,26.9,80.1,91.9,28.1,64.5,51.3,2000-4999,2024-10-24 15:19:15
Lloyds Banking Group plc,64209,35.6,28.8,86.2,49.4,65.4,54.8,29.1,69.4,25.5,78.3,89.8,27.8,61.5,48.2,5000-9999,2024-11-07 12:05:38
Virgin Media Limited,64209,41.9,36.1,94.5,67.3,74.8,61.3,32.3,71.9,28.6,83.5,96.2,30.1,68.5,55.5,1000-1999,2024-11-21 16:32:09
Telefonica UK Limited,64209,37.4,30.6,88.9,52.2,68.2,59.4,30.9,70.2,27.3,80.5,91.4,28.5,63.9,50.1,2000-4999,2024-12-03 14:58:59
E.ON UK Limited,64209,34.1,27.3,84.5,46.5,63.1,55.5,28.5,68.8,25.2,77.1,88.3,27.1,60.5,46.3,1000-1999,2024-12-17 10:41:28
Severn Trent Water Limited,64209,33.9,26.5,83.2,45.9,62.3,55.1,27.8,67.9,24.9,76.3,87.5,26.7,59.4,45.5,5000-9999,2025-01-03 12:13:05
Vodafone Limited,64209,40.2,33.8,91.4,61.1,72.9,60.5,31.5,71.5,27.9,82.1,94.2,29.2,65.8,52.8,1000-1999,2025-01-15 17:06:14
